"sampling_date","min_depth","Temp","Cond","O2"
1997-11-17,"50",7.22,302,8.68
1997-11-17,"100",6.26,302,8.82
1997-11-17,"150",6.07,304,8.18
1997-11-17,"200",5.99,308,6.1
1997-11-17,"250",5.95,311,4.12
1997-11-17,"275",5.92,312,3.18
1997-11-17,"290",5.93,313,2.22
1997-11-17,"300",5.93,314,3.19
1997-11-17,"305",5.93,314,0.46
1997-11-17,"309",5.93,316,0.2
1997-12-08,"0",9,292,10
1997-12-08,"2.5",8.98,292,10.04
1997-12-08,"5",9.03,292,10.03
1997-12-08,"7.5",9.03,293,10.02
1997-12-08,"10",9.03,292,10.02
1997-12-08,"15",9.03,292,10.02
1997-12-08,"20",9.03,292,10.02
1997-12-08,"30",8.98,298,9.1
1997-12-08,"50",7.06,304,9
1997-12-08,"100",6.21,304,8.86
1997-12-08,"150",6.05,308,7.92
1997-12-08,"200",5.98,312,6.24
1997-12-08,"250",5.93,316,3.84
1997-12-08,"275",5.92,318,3.26
1997-12-08,"290",5.92,318,1.59
1997-12-08,"300",5.91,319,0.56
1997-12-08,"305",5.92,321,0.36
1997-12-08,"309",5.91,320,0.2
1998-02-02,"0",6.89,292,10.23
1998-02-02,"2.5",6.82,292,10.25
1998-02-02,"5",6.78,292,10.25
1998-02-02,"7.5",6.77,292,10.21
1998-02-02,"10",6.76,292,10.17
1998-02-02,"15",6.74,292,10.19
1998-02-02,"20",6.73,292,10.14
1998-02-02,"30",6.7,291,10.23
1998-02-02,"50",6.66,292,10.18
1998-02-02,"100",6.59,293,9.99
1998-02-02,"150",6.58,297,8.41
1998-02-02,"200",6.58,303,5.77
1998-02-02,"250",6.58,306,3.78
1998-02-02,"275",6.58,307,3.55
1998-02-02,"290",6.58,308,2.68
1998-02-02,"300",NA,308,2.1
1998-02-02,"305",6.58,308,2.36
1998-02-02,"309",6.58,309,2.22
1998-02-16,"0",6.67,294,10.52
1998-02-16,"2.5",6.66,292,10.59
1998-02-16,"5",6.64,292,10.59
1998-02-16,"7.5",6.64,292,10.54
1998-02-16,"10",6.63,292,10.54
1998-02-16,"15",6.58,292,10.46
1998-02-16,"20",6.55,292,10.13
1998-02-16,"30",6.54,292,10.14
1998-02-16,"50",6.52,293,10.17
1998-02-16,"100",6.47,296,9.24
1998-02-16,"150",6.47,299,7.87
1998-02-16,"200",6.47,302,6.52
1998-02-16,"250",6.47,306,3.74
1998-02-16,"275",6.47,307,2.81
1998-02-16,"290",6.47,307,2.35
1998-02-16,"300",NA,307,2.05
1998-02-16,"305",6.47,309,2.49
1998-02-16,"309",6.47,309,2.49
1998-03-02,"0",NA,289,10.8
1998-03-02,"2.5",NA,291,10.9
1998-03-02,"5",NA,296,10.94
1998-03-02,"7.5",NA,295,10.95
1998-03-02,"10",NA,295,10.96
1998-03-02,"15",NA,296,11.06
1998-03-02,"20",NA,298,10.82
1998-03-02,"30",NA,295,10.7
1998-03-02,"50",NA,292,10.22
1998-03-02,"100",NA,294,9.52
1998-03-02,"150",NA,297,9.4
1998-03-02,"200",NA,306,6.75
1998-03-02,"250",NA,311,4.35
1998-03-02,"275",NA,313,2.92
1998-03-02,"290",NA,313,2.7
1998-03-02,"300",NA,314,1.93
1998-03-02,"305",NA,314,1.58
1998-03-02,"309",NA,312,1.21
1998-03-19,"0",7.21,302,11.23
1998-03-19,"2.5",7.01,301,11.25
1998-03-19,"5",6.85,304,11.34
1998-03-19,"7.5",6.79,299,11.27
1998-03-19,"10",6.75,300,11.14
1998-03-19,"15",6.58,299,11.05
1998-03-19,"20",6.57,299,10.86
1998-03-19,"30",6.56,298,10.84
1998-03-19,"50",6.53,299,10.81
1998-03-19,"100",6.43,299,10.34
1998-03-19,"150",6.21,299,10.27
1998-03-19,"200",5.98,303,8.63
1998-03-19,"250",5.87,311,4.52
1998-03-19,"275",5.86,313,3.65
1998-03-19,"290",5.85,314,2.62
1998-03-19,"300",5.85,314,2.22
1998-03-19,"305",5.85,316,1.9
1998-03-19,"309",5.85,315,1.69
1998-04-20,"0",8.06,295,11.69
1998-04-20,"2.5",7.92,295,11.72
1998-04-20,"5",7.75,295,11.77
1998-04-20,"7.5",7.74,295,11.73
1998-04-20,"10",7.72,296,11.6
1998-04-20,"15",7.69,296,11.59
1998-04-20,"20",7.68,296,11.41
1998-04-20,"30",7.68,296,11.49
1998-04-20,"50",6.81,298,10.76
1998-04-20,"100",6.52,298,10.08
1998-04-20,"150",6.52,300,8.81
1998-04-20,"200",6.52,305,6.67
1998-04-20,"250",6.52,308,3.91
1998-04-20,"275",6.52,310,2.69
1998-04-20,"290",6.52,311,2.6
1998-04-20,"300",NA,311,2.56
1998-04-20,"305",6.52,310,2.52
1998-04-20,"309",6.52,312,2.5
1998-05-06,"0",9.63,301,11.3
1998-05-06,"2.5",9.55,301,11.23
1998-05-06,"5",9.49,301,11.21
1998-05-06,"7.5",9.4,301,11.19
1998-05-06,"10",9.13,300,11.16
1998-05-06,"15",8.82,300,11.27
1998-05-06,"20",8.7,300,11.17
1998-05-06,"30",8.29,299,11.02
1998-05-06,"50",6.96,301,10.59
1998-05-06,"100",6.45,300,9.63
1998-05-06,"150",6.44,302,7.85
1998-05-06,"200",6.44,305,5.91
1998-05-06,"250",6.44,309,3.96
1998-05-06,"275",6.44,311,2.78
1998-05-06,"290",6.44,312,2.31
1998-05-06,"300",NA,311,1.87
1998-05-06,"305",6.44,312,1.95
1998-05-06,"309",6.44,313,1.93
1998-05-20,"0",12.63,299,11.58
1998-05-20,"2.5",11.47,299,11.63
1998-05-20,"5",11.28,297,11.61
1998-05-20,"7.5",11.23,298,11.39
1998-05-20,"10",11.11,298,11.17
1998-05-20,"15",10.08,300,10.85
1998-05-20,"20",8.34,300,10.56
1998-05-20,"30",7.69,299,10.46
1998-05-20,"50",6.85,300,10.23
1998-05-20,"100",6.32,302,8.83
1998-05-20,"150",6.06,305,7.28
1998-05-20,"200",5.95,309,5.13
1998-05-20,"250",5.9,311,3.28
1998-05-20,"275",5.89,312,2.57
1998-05-20,"290",5.89,313,2.07
1998-05-20,"300",5.89,312,1.97
1998-05-20,"305",5.89,313,1.97
1998-05-20,"309",5.89,313,2.1
1998-06-02,"0",16.68,296,11.53
1998-06-02,"2.5",16.03,296,11.7
1998-06-02,"5",15.48,297,11.82
1998-06-02,"7.5",15.4,296,11.78
1998-06-02,"10",14.84,296,11.7
1998-06-02,"15",10.27,297,11.66
1998-06-02,"20",8.47,299,10.77
1998-06-02,"30",7.42,300,10.33
1998-06-02,"50",6.87,298,10.51
1998-06-02,"100",6.41,300,9.65
1998-06-02,"150",6.1,300,9.49
1998-06-02,"200",5.99,303,7.95
1998-06-02,"250",5.93,308,5.14
1998-06-02,"275",5.9,310,4.25
1998-06-02,"290",5.89,312,2.92
1998-06-02,"300",5.89,312,2.61
1998-06-02,"305",5.89,312,2.27
1998-06-02,"309",5.89,312,2.35
1998-06-22,"0",21.54,288,9.73
1998-06-22,"2.5",21.21,287,9.9
1998-06-22,"5",17.93,286,10.97
1998-06-22,"7.5",16.58,284,11.73
1998-06-22,"10",14.65,292,10.99
1998-06-22,"15",11.94,299,9.41
1998-06-22,"20",10.04,301,9.5
1998-06-22,"30",8.02,301,9.82
1998-06-22,"50",6.9,301,10.07
1998-06-22,"100",6.36,303,8.98
1998-06-22,"150",6.14,305,7.49
1998-06-22,"200",5.99,308,6.07
1998-06-22,"250",5.92,311,3.6
1998-06-22,"275",5.91,313,3.24
1998-06-22,"290",5.9,312,2.54
1998-06-22,"300",5.9,313,2.19
1998-06-22,"305",5.9,312,2.3
1998-06-22,"309",5.9,312,2.31
1998-07-06,"0",21.62,269,10.43
1998-07-06,"2.5",21.42,266,10.53
1998-07-06,"5",20.88,264,11.04
1998-07-06,"7.5",20.22,274,13.41
1998-07-06,"10",15.59,283,11.22
1998-07-06,"15",12.14,292,9.21
1998-07-06,"20",9.63,298,8.94
1998-07-06,"30",8,299,9.61
1998-07-06,"50",6.75,298,9.77
1998-07-06,"100",6.38,298,9.53
1998-07-06,"150",6.17,302,7.87
1998-07-06,"200",6,304,6.24
1998-07-06,"250",5.94,309,3.79
1998-07-06,"275",5.91,310,3.59
1998-07-06,"290",5.9,310,2.61
1998-07-06,"300",5.89,312,1.86
1998-07-06,"305",5.89,311,2.06
1998-07-06,"309",5.89,309,2.45
1998-07-20,"0",22.93,278,9.89
1998-07-20,"2.5",22.05,271,10.31
1998-07-20,"5",21.79,271,10.89
1998-07-20,"7.5",21.23,270,10.56
1998-07-20,"10",20.83,271,10.36
1998-07-20,"15",12.9,282,10.38
1998-07-20,"20",10.85,296,8.74
1998-07-20,"30",8.87,298,9.53
1998-07-20,"50",7.01,298,10.23
1998-07-20,"100",6.45,299,9.55
1998-07-20,"150",6.19,301,8.09
1998-07-20,"200",6.02,306,6.17
1998-07-20,"250",5.95,310,4.01
1998-07-20,"275",5.93,311,3.84
1998-07-20,"290",5.91,311,3.33
1998-07-20,"300",5.91,312,2.16
1998-07-20,"305",5.91,311,2.17
1998-07-20,"309",5.91,311,2.68
1998-08-04,"0",21.16,267,10.45
1998-08-04,"2.5",20.82,263,9.81
1998-08-04,"5",20.69,262,9.41
1998-08-04,"7.5",20.56,263,9.6
1998-08-04,"10",17.73,265,9.61
1998-08-04,"15",13.46,266,9.21
1998-08-04,"20",10.98,291,7.63
1998-08-04,"30",8.85,297,8.81
1998-08-04,"50",7.12,298,9.48
1998-08-04,"100",6.42,298,9.1
1998-08-04,"150",6.19,300,7.74
1998-08-04,"200",6.03,298,6.13
1998-08-04,"250",5.96,304,4.11
1998-08-04,"275",5.94,303,4.07
1998-08-04,"290",5.92,307,3.22
1998-08-04,"300",5.92,308,2.79
1998-08-04,"305",5.91,304,2.92
1998-08-04,"309",5.91,301,3.08
1998-08-17,"0",23.2,257,10.69
1998-08-17,"2.5",23.12,257,11
1998-08-17,"5",22.49,253,11.46
1998-08-17,"7.5",20.99,256,11.34
1998-08-17,"10",17.37,263,10.08
1998-08-17,"15",12.59,279,8.04
1998-08-17,"20",10.62,293,7.67
1998-08-17,"30",8.74,300,8.74
1998-08-17,"50",6.98,301,9.38
1998-08-17,"100",6.43,302,8.99
1998-08-17,"150",6.15,305,7.51
1998-08-17,"200",6,307,6.17
1998-08-17,"250",5.93,312,3.66
1998-08-17,"275",5.92,312,3.84
1998-08-17,"290",5.91,313,2.22
1998-08-17,"300",5.91,314,1.77
1998-08-17,"305",5.91,314,2.14
1998-08-17,"309",5.91,313,1.51
1998-09-07,"0",19.08,258,10.26
1998-09-07,"2.5",19.08,254,10.22
1998-09-07,"5",18.78,257,9.85
1998-09-07,"7.5",18.19,259,9.44
1998-09-07,"10",18.16,259,9.29
1998-09-07,"15",16.88,260,8.48
1998-09-07,"20",12.29,280,7.17
1998-09-07,"30",9.6,295,7.84
1998-09-07,"50",7.24,299,9.77
1998-09-07,"100",6.53,300,9.41
1998-09-07,"150",6.19,304,7.78
1998-09-07,"200",6.02,307,5.69
1998-09-07,"250",5.95,312,3.66
1998-09-07,"275",5.92,312,3.92
1998-09-07,"290",5.91,313,2.21
1998-09-07,"300",5.91,315,0.51
1998-09-07,"305",5.91,314,2.38
1998-09-07,"309",5.91,315,0.5
1998-09-29,"0",16.37,258,10.92
1998-09-29,"2.5",16.03,255,10.88
1998-09-29,"5",15.96,255,10.87
1998-09-29,"7.5",15.92,258,10.76
1998-09-29,"10",15.75,259,10.43
1998-09-29,"15",13.57,273,7.51
1998-09-29,"20",10.75,289,6.98
1998-09-29,"30",8.1,299,7.63
1998-09-29,"50",7,301,9.23
1998-09-29,"100",6.53,302,9.16
1998-09-29,"150",6.2,303,7.59
1998-09-29,"200",6,308,5.48
1998-09-29,"250",5.93,310,3.28
1998-09-29,"275",5.92,311,2.89
1998-09-29,"290",5.9,312,1.97
1998-09-29,"300",5.9,314,1.49
1998-09-29,"305",5.9,314,0.99
1998-09-29,"309",5.9,315,1.46
1998-10-21,"0",14.22,268,9
1998-10-21,"2.5",14.21,268,8.97
1998-10-21,"5",14.2,268,8.97
1998-10-21,"7.5",14.2,268,8.88
1998-10-21,"10",14.19,267,8.96
1998-10-21,"15",14.19,266,8.94
1998-10-21,"20",14.19,267,8.93
1998-10-21,"30",11.37,292,6.74
1998-10-21,"50",7.37,298,9.09
1998-10-21,"100",6.57,299,9.11
1998-10-21,"150",6.2,303,7.79
1998-10-21,"200",6.03,309,5.56
1998-10-21,"250",5.94,311,3.55
1998-10-21,"275",5.92,311,2.72
1998-10-21,"290",5.91,312,2.22
1998-10-21,"300",5.9,313,0.98
1998-10-21,"305",5.91,313,0.94
1998-10-21,"309",5.91,314,2.06
1998-11-02,"0",12.41,275,9.33
1998-11-02,"2.5",12.41,278,9.32
1998-11-02,"5",12.4,275,9.22
1998-11-02,"7.5",12.39,275,9.25
1998-11-02,"10",12.38,275,9.16
1998-11-02,"15",12.37,275,9.18
1998-11-02,"20",12.32,275,9.16
1998-11-02,"30",12.24,277,9.07
1998-11-02,"50",8.56,298,8.37
1998-11-02,"100",6.44,300,9.41
1998-11-02,"150",6.18,305,7.59
1998-11-02,"200",6.01,308,6.06
1998-11-02,"250",5.94,312,3.86
1998-11-02,"275",5.92,312,3.01
1998-11-02,"290",5.92,314,2.25
1998-11-02,"300",5.91,313,1.3
1998-11-02,"305",5.91,315,0.74
1998-11-02,"309",5.92,315,0.66
1998-11-25,"0",8.85,291,9.95
1998-11-25,"2.5",8.87,289,9.96
1998-11-25,"5",8.87,286,9.95
1998-11-25,"7.5",8.86,286,9.95
1998-11-25,"10",8.86,287,9.89
1998-11-25,"15",8.88,287,9.88
1998-11-25,"20",8.86,288,9.78
1998-11-25,"30",8.84,288,9.85
1998-11-25,"50",8.81,288,9.84
1998-11-25,"100",6.64,302,8.72
1998-11-25,"150",6.21,305,7.56
1998-11-25,"200",6.01,311,5.42
1998-11-25,"250",5.94,312,3.14
1998-11-25,"275",5.92,313,3.4
1998-11-25,"290",5.91,313,1.62
1998-11-25,"300",5.91,314,0.55
1998-11-25,"305",5.91,312,3.23
1998-11-25,"309",5.91,313,2.22
1998-12-14,"0",NA,291,10.13
1998-12-14,"2.5",NA,289,10.01
1998-12-14,"5",NA,291,10.08
1998-12-14,"7.5",NA,288,10.06
1998-12-14,"10",NA,288,10.06
1998-12-14,"15",NA,288,10.07
1998-12-14,"20",NA,288,10.06
1998-12-14,"30",NA,289,10.06
1998-12-14,"50",NA,289,10.2
1998-12-14,"100",NA,300,8.84
1998-12-14,"150",NA,304,7.61
1998-12-14,"200",NA,307,6.19
1998-12-14,"250",NA,311,3.24
1998-12-14,"275",NA,312,2.36
1998-12-14,"290",NA,312,1.84
1998-12-14,"300",NA,312,1.44
1998-12-14,"305",NA,313,0.94
1998-12-14,"309",NA,315,0.62
1999-01-11,"0",NA,295,10.37
1999-01-11,"2.5",NA,296,10.31
1999-01-11,"5",NA,293,10.32
1999-01-11,"7.5",NA,293,10.34
1999-01-11,"10",NA,293,10.29
1999-01-11,"15",NA,293,10.33
1999-01-11,"20",NA,293,10.33
1999-01-11,"30",NA,293,10.34
1999-01-11,"50",NA,292,10.34
1999-01-11,"100",NA,298,9.5
1999-01-11,"150",NA,304,7.69
1999-01-11,"200",NA,303,8.24
1999-01-11,"250",NA,310,3.66
1999-01-11,"275",NA,311,3
1999-01-11,"290",NA,312,2.34
1999-01-11,"300",NA,312,1.2
1999-01-11,"305",NA,312,1.74
1999-01-11,"309",NA,312,2.28
1999-02-15,"0",5.91,312,8.7
1999-02-15,"2.5",5.92,313,8.69
1999-02-15,"5",5.92,312,8.67
1999-02-15,"7.5",5.93,312,8.67
1999-02-15,"10",5.95,313,8.67
1999-02-15,"15",5.95,312,8.63
1999-02-15,"20",5.96,313,8.67
1999-02-15,"30",5.96,313,8.64
1999-02-15,"50",5.93,312,8.65
1999-02-15,"100",5.92,313,8.67
1999-02-15,"150",5.86,313,8.70
1999-02-15,"200",5.82,312,8.85
1999-02-15,"250",5.79,312,8.96
1999-02-15,"275",5.79,313,8.93
1999-02-15,"290",5.87,318,8.36
1999-02-15,"300",5.95,325,5
1999-02-15,"305",5.94,326,3.8
1999-02-15,"309",5.94,339,3.39
1999-02-26,"0",6.34,310,10.59
1999-02-26,"2.5",6.20,310,10.59
1999-02-26,"5",6.06,311,10.57
1999-02-26,"7.5",6.01,311,10.52
1999-02-26,"10",5.96,311,10.50
1999-02-26,"15",5.93,311,10.44
1999-02-26,"20",5.93,311,10.41
1999-02-26,"30",5.93,311,10.40
1999-02-26,"50",5.93,311,10.42
1999-02-26,"100",5.88,311,10.59
1999-02-26,"150",5.86,313,10.48
1999-02-26,"200",5.87,315,9.55
1999-02-26,"250",5.88,318,8.76
1999-02-26,"275",5.92,321,8.24
1999-02-26,"290",5.92,323,6.53
1999-02-26,"300",5.91,323,6.22
1999-02-26,"305",5.91,323,6.17
1999-03-01,"0",6.07,300,9.7
1999-03-01,"2.5",6.04,300,9.6
1999-03-01,"5",5.98,300,9.61
1999-03-01,"7.5",5.97,300,9.65
1999-03-01,"10",5.97,300,9.6
1999-03-01,"15",5.95,300,9.48
1999-03-01,"20",5.94,300,9.42
1999-03-01,"30",5.93,300,9.5
1999-03-01,"50",5.9,300,9.8
1999-03-01,"100",5.88,300,9.46
1999-03-01,"150",5.84,300,9.65
1999-03-01,"200",5.84,301,9.36
1999-03-01,"250",5.79,300,9.49
1999-03-01,"275",5.75,301,8.97
1999-03-01,"290",5.86,303,8.1
1999-03-01,"300",5.87,305,7.54
1999-03-01,"305",5.64,308,6.8
1999-03-01,"309",5.64,303,8.01
1999-03-08,"0",6.07,300,9.87
1999-03-08,"2.5",5.96,300,9.89
1999-03-08,"5",5.95,300,9.89
1999-03-08,"7.5",5.94,300,9.91
1999-03-08,"10",5.93,300,9.88
1999-03-08,"15",5.92,300,9.87
1999-03-08,"20",5.92,300,9.83
1999-03-08,"30",5.92,300,9.82
1999-03-08,"50",5.91,299,9.82
1999-03-08,"100",5.9,299,9.75
1999-03-08,"150",5.86,299,9.63
1999-03-08,"200",5.84,299,9.62
1999-03-08,"250",5.83,302,8.8
1999-03-08,"275",5.88,302,9.08
1999-03-08,"290",5.89,304,8.45
1999-03-08,"300",5.86,304,8.27
1999-03-08,"305",5.84,304,9.16
1999-03-08,"309",5.82,302,9.09
1999-03-24,"0",NA,299,11.09
1999-03-24,"2.5",NA,299,11.08
1999-03-24,"5",NA,299,11.11
1999-03-24,"7.5",NA,299,11.1
1999-03-24,"10",NA,299,10.93
1999-03-24,"15",NA,299,10.94
1999-03-24,"20",NA,299,10.98
1999-03-24,"30",NA,299,10.76
1999-03-24,"50",NA,299,10.54
1999-03-24,"100",NA,301,9.86
1999-03-24,"150",NA,302,9.1
1999-03-24,"200",NA,305,7.57
1999-03-24,"250",NA,307,6.94
1999-03-24,"275",NA,308,5.56
1999-03-24,"290",NA,308,5.37
1999-03-24,"300",NA,308,5.62
1999-03-24,"305",NA,306,7.37
1999-03-24,"309",NA,305,7.8
1999-04-26,"0",9.86,299,12.88
1999-04-26,"2.5",9.55,297,12.95
1999-04-26,"5",8.53,299,12.83
1999-04-26,"7.5",8.25,301,12.03
1999-04-26,"10",8.15,300,11.85
1999-04-26,"15",7.67,301,11.08
1999-04-26,"20",7.04,302,10.66
1999-04-26,"30",6.63,302,10.5
1999-04-26,"50",6.13,303,10.04
1999-04-26,"100",5.88,302,9.28
1999-04-26,"150",5.85,303,8.72
1999-04-26,"200",5.82,306,7.86
1999-04-26,"250",5.73,308,7.12
1999-04-26,"275",5.7,307,6.48
1999-04-26,"290",5.67,307,6.39
1999-04-26,"300",5.67,307,6.45
1999-04-26,"305",5.67,307,6.65
1999-04-26,"309",5.67,307,6.49
1999-05-10,"0",15.43,292,13.9
1999-05-10,"2.5",14.4,290,13.99
1999-05-10,"5",12.98,293,14.33
1999-05-10,"7.5",11.15,299,13.08
1999-05-10,"10",9.25,301,11.57
1999-05-10,"15",7.18,302,10.45
1999-05-10,"20",6.85,302,10.29
1999-05-10,"30",6.37,302,9.96
1999-05-10,"50",6.14,301,9.94
1999-05-10,"100",5.91,302,9.55
1999-05-10,"150",5.87,303,9
1999-05-10,"200",5.84,306,8.25
1999-05-10,"250",5.8,306,6.91
1999-05-10,"275",5.77,308,7.14
1999-05-10,"290",5.73,307,6.44
1999-05-10,"300",5.71,307,6.37
1999-05-10,"305",5.71,308,6.48
1999-05-10,"309",5.71,308,6.41
1999-05-25,"0",15.54,296,10.48
1999-05-25,"2.5",14.41,295,10.63
1999-05-25,"5",13.14,298,10.67
1999-05-25,"7.5",12.1,298,10.82
1999-05-25,"10",9.55,300,10.58
1999-05-25,"15",7.95,303,10.3
1999-05-25,"20",7.17,303,9.99
1999-05-25,"30",6.72,303,10
1999-05-25,"50",6.33,302,10.07
1999-05-25,"100",5.94,302,9.52
1999-05-25,"150",5.85,304,8.97
1999-05-25,"200",5.83,306,8.32
1999-05-25,"250",5.79,307,6.84
1999-05-25,"275",5.74,307,6.92
1999-05-25,"290",5.71,308,6.5
1999-05-25,"300",5.7,307,6.43
1999-05-25,"305",5.7,308,6.52
1999-05-25,"309",5.7,309,5.83
1999-06-16,"0",17.73,293,10.3
1999-06-16,"2.5",17,291,10.35
1999-06-16,"5",16.69,291,10.5
1999-06-16,"7.5",11.48,299,10.26
1999-06-16,"10",9.08,303,9.71
1999-06-16,"15",7.57,303,9.47
1999-06-16,"20",7.13,303,9.54
1999-06-16,"30",6.73,304,9.59
1999-06-16,"50",6.24,302,9.62
1999-06-16,"100",5.92,303,9.38
1999-06-16,"150",5.87,304,8.7
1999-06-16,"200",5.84,306,7.7
1999-06-16,"250",5.8,308,6.55
1999-06-16,"275",5.75,308,6.3
1999-06-16,"290",5.72,308,6.11
1999-06-16,"300",5.71,309,5.45
1999-06-16,"305",5.71,308,5.35
1999-06-16,"309",5.71,308,5.2
1999-06-24,"0",17.83,289,11.31
1999-06-24,"2.5",17.36,289,11.11
1999-06-24,"5",16.19,289,10.71
1999-06-24,"7.5",15.19,291,10.48
1999-06-24,"10",13.7,292,10.75
1999-06-24,"15",9.69,298,10.3
1999-06-24,"20",7.71,303,9.41
1999-06-24,"30",6.9,303,9.68
1999-06-24,"50",6.24,302,10.44
1999-06-24,"100",5.91,302,9.38
1999-06-24,"150",5.88,305,8.75
1999-06-24,"200",5.84,305,8.58
1999-06-24,"250",5.79,308,7.72
1999-06-24,"275",5.74,307,6.77
1999-06-24,"290",5.72,311,6.35
1999-06-24,"300",5.72,308,6.18
1999-06-24,"305",5.72,307,6
1999-06-24,"309",5.72,308,5.9
1999-07-05,"0",21.59,270,11.91
1999-07-05,"2.5",21.38,270,11.87
1999-07-05,"5",19.86,268,13.36
1999-07-05,"7.5",17.71,282,12.25
1999-07-05,"10",12.55,293,10.57
1999-07-05,"15",9.31,295,8.94
1999-07-05,"20",8.35,302,8.74
1999-07-05,"30",7.14,304,9.9
1999-07-05,"50",6.37,303,9.61
1999-07-05,"100",5.93,302,9.43
1999-07-05,"150",5.9,303,8.86
1999-07-05,"200",5.85,305,8.8
1999-07-05,"250",5.79,308,7
1999-07-05,"275",5.75,307,6.6
1999-07-05,"290",5.73,309,6.48
1999-07-05,"300",5.73,310,5.9
1999-07-05,"305",5.73,308,5.7
1999-07-05,"309",5.73,308,5.6
1999-07-19,"0",21.51,277,9.87
1999-07-19,"2.5",21.24,276,10.13
1999-07-19,"5",18.64,276,10.43
1999-07-19,"7.5",16.24,273,11.82
1999-07-19,"10",13.43,281,10.07
1999-07-19,"15",10.64,293,8.07
1999-07-19,"20",9.51,293,8.76
1999-07-19,"30",8.06,302,8.84
1999-07-19,"50",6.4,304,9.13
1999-07-19,"100",5.93,303,9.39
1999-07-19,"150",5.88,304,8.72
1999-07-19,"200",5.85,306,8.08
1999-07-19,"250",5.79,309,6.66
1999-07-19,"275",5.77,308,6.5
1999-07-19,"290",5.77,309,6.1
1999-07-19,"300",5.74,309,6.11
1999-07-19,"305",5.73,309,5.8
1999-07-19,"309",5.73,309,5.7
1999-08-02,"0",22.59,259,11.2
1999-08-02,"2.5",22.26,259,11.3
1999-08-02,"5",16.53,271,11.02
1999-08-02,"7.5",14.32,279,9.4
1999-08-02,"10",12.45,282,7.94
1999-08-02,"15",10.48,292,7.65
1999-08-02,"20",8.91,295,7.97
1999-08-02,"30",7.58,303,8.43
1999-08-02,"50",6.42,303,9.31
1999-08-02,"100",5.93,303,9.08
1999-08-02,"150",5.88,304,8.57
1999-08-02,"200",5.85,306,8.02
1999-08-02,"250",5.8,307,7.41
1999-08-02,"275",5.79,309,6.4
1999-08-02,"290",5.77,309,6.1
1999-08-02,"300",5.75,309,5.07
1999-08-02,"305",5.74,310,5.26
1999-08-02,"309",5.74,310,4.99
1999-08-23,"0",20.87,261,9.99
1999-08-23,"2.5",20.73,261,9.99
1999-08-23,"5",20.66,260,10.05
1999-08-23,"7.5",20.27,264,9.74
1999-08-23,"10",19.15,266,8.6
1999-08-23,"15",12.93,277,7.16
1999-08-23,"20",10.86,290,7.21
1999-08-23,"30",8.02,301,8.21
1999-08-23,"50",6.51,302,8.94
1999-08-23,"100",5.9,302,9.21
1999-08-23,"150",5.88,301,9.07
1999-08-23,"200",5.85,304,8.01
1999-08-23,"250",5.81,306,6.97
1999-08-23,"275",5.79,308,6.32
1999-08-23,"290",5.75,307,6.55
1999-08-23,"300",5.74,308,6.04
1999-08-23,"305",5.74,309,4.77
1999-08-23,"309",5.74,309,4.57
1999-09-06,"0",19.78,252,10.42
1999-09-06,"2.5",19.76,252,10.32
1999-09-06,"5",19.42,254,10.67
1999-09-06,"7.5",17.3,263,9.59
1999-09-06,"10",14.26,268,8.14
1999-09-06,"15",12.32,281,6.93
1999-09-06,"20",10.91,290,7.24
1999-09-06,"30",8.22,301,8.01
1999-09-06,"50",6.4,304,8.56
1999-09-06,"100",5.96,303,8.93
1999-09-06,"150",5.88,304,8.65
1999-09-06,"200",5.85,306,7.66
1999-09-06,"250",5.81,308,6.89
1999-09-06,"275",5.78,308,5.7
1999-09-06,"290",5.77,309,5.78
1999-09-06,"300",5.75,310,5.88
1999-09-06,"305",5.75,311,4.38
1999-09-06,"309",5.75,311,3.98
1999-09-21,"0",NA,246,9.73
1999-09-21,"2.5",NA,246,9.75
1999-09-21,"5",NA,249,9.38
1999-09-21,"7.5",NA,250,9.38
1999-09-21,"10",NA,253,9.06
1999-09-21,"15",NA,261,7.69
1999-09-21,"20",NA,274,6.42
1999-09-21,"30",NA,296,6.84
1999-09-21,"50",NA,304,8.51
1999-09-21,"100",NA,303,8.97
1999-09-21,"150",NA,304,8.21
1999-09-21,"200",NA,305,7.7
1999-09-21,"250",NA,308,6.23
1999-09-21,"275",NA,309,6.22
1999-09-21,"290",NA,309,6.35
1999-09-21,"300",NA,310,5.87
1999-09-21,"305",NA,310,5.6
1999-09-21,"309",NA,312,3.03
1999-10-05,"0",16.16,260,8.77
1999-10-05,"2.5",16.18,257,8.74
1999-10-05,"5",16.21,256,8.76
1999-10-05,"7.5",16.21,256,8.76
1999-10-05,"10",16.22,255,8.74
1999-10-05,"15",16.21,255,8.73
1999-10-05,"20",16.18,255,8.58
1999-10-05,"30",11.61,292,6.36
1999-10-05,"50",6.61,303,8.75
1999-10-05,"100",5.97,303,8.8
1999-10-05,"150",5.88,303,8.5
1999-10-05,"200",5.83,306,7.41
1999-10-05,"250",5.8,306,6.67
1999-10-05,"275",5.77,309,5.45
1999-10-05,"290",5.75,311,5.5
1999-10-05,"300",5.75,312,4.29
1999-10-05,"305",5.75,312,3.26
1999-10-05,"309",5.75,312,3.29
1999-10-19,"0",13.49,268,8.87
1999-10-19,"2.5",13.22,267,8.76
1999-10-19,"5",12.95,278,6.81
1999-10-19,"7.5",11.45,284,6.47
