date,depth,salinity [g kg-1]
27.01.1993 12:00,10.0,0.114
27.01.1993 12:00,20.0,0.114
27.01.1993 12:00,30.0,0.115
27.01.1993 12:00,50.0,0.115
27.01.1993 12:00,100.0,0.119
27.01.1993 12:00,150.0,0.118
27.01.1993 12:00,200.0,0.12
27.01.1993 12:00,250.0,0.12
27.01.1993 12:00,300.0,0.12
27.01.1993 12:00,360.0,0.121
24.02.1993 12:00,0.0,0.116
24.02.1993 12:00,5.0,0.117
24.02.1993 12:00,10.0,0.117
24.02.1993 12:00,20.0,0.117
24.02.1993 12:00,30.0,0.117
24.02.1993 12:00,50.0,0.117
24.02.1993 12:00,100.0,0.118
24.02.1993 12:00,150.0,0.118
24.02.1993 12:00,200.0,0.118
24.02.1993 12:00,250.0,0.12
24.02.1993 12:00,300.0,0.12
24.02.1993 12:00,360.0,0.12
23.03.1993 12:00,0.0,0.116
23.03.1993 12:00,5.0,0.118
23.03.1993 12:00,10.0,0.117
23.03.1993 12:00,20.0,0.118
23.03.1993 12:00,30.0,0.118
23.03.1993 12:00,50.0,0.118
23.03.1993 12:00,100.0,0.119
23.03.1993 12:00,150.0,0.119
23.03.1993 12:00,200.0,0.12
23.03.1993 12:00,250.0,0.12
23.03.1993 12:00,300.0,0.121
23.03.1993 12:00,360.0,0.121
27.04.1993 12:00,0.0,0.119
27.04.1993 12:00,5.0,0.12
27.04.1993 12:00,10.0,0.12
27.04.1993 12:00,20.0,0.12
27.04.1993 12:00,30.0,0.119
27.04.1993 12:00,50.0,0.119
27.04.1993 12:00,100.0,0.119
27.04.1993 12:00,150.0,0.12
27.04.1993 12:00,200.0,0.12
27.04.1993 12:00,250.0,0.121
27.04.1993 12:00,300.0,0.121
27.04.1993 12:00,360.0,0.121
25.05.1993 12:00,0.0,0.111
25.05.1993 12:00,5.0,0.108
25.05.1993 12:00,10.0,0.114
25.05.1993 12:00,20.0,0.12
25.05.1993 12:00,30.0,0.119
25.05.1993 12:00,50.0,0.119
25.05.1993 12:00,100.0,0.12
25.05.1993 12:00,150.0,0.12
25.05.1993 12:00,200.0,0.12
25.05.1993 12:00,250.0,0.121
25.05.1993 12:00,300.0,0.121
25.05.1993 12:00,360.0,0.121
22.06.1993 12:00,0.0,0.109
22.06.1993 12:00,5.0,0.108
22.06.1993 12:00,10.0,0.108
22.06.1993 12:00,20.0,0.11
22.06.1993 12:00,30.0,0.118
22.06.1993 12:00,50.0,0.12
22.06.1993 12:00,100.0,0.12
22.06.1993 12:00,150.0,0.12
22.06.1993 12:00,200.0,0.121
22.06.1993 12:00,250.0,0.121
22.06.1993 12:00,300.0,0.121
22.06.1993 12:00,360.0,0.121
